# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	62556
#@/user_id	3341f95e-2102-4b54-a91e-f7eb6dfaf9d9
yi bu 	一步	c=1 d=1 t=51416
yi bu 	異步	c=14 d=1.75259 t=55597
yi bu fen 	一部分	c=4 d=1.00005 t=45820
yi bu fen shu ju 	一部分數據	c=1 d=1 t=3600
yi bu yi bu 	一步一步	c=1 d=1 t=41749
yi ce 	一側	c=1 d=1 t=14177
yi ceng 	一層	c=2 d=1 t=48703
yi ceng yi ceng 	一層一層	c=1 d=1 t=44536
yi chang 	一場	c=1 d=1 t=8312
yi chang 	異常	c=1 d=1 t=34662
yi chu 	移除	c=1 d=1 t=24179
yi ci 	一次	c=24 d=1.00024 t=60830
yi ci 	依次	c=1 d=1 t=59167
yi ci xing 	一次性	c=4 d=1 t=58435
yi da 	一大	c=0 d=0.1 t=45056
yi da ba 	一大把	c=1 d=1 t=45057
yi da dui 	一大堆	c=0 d=0.1 t=16545
yi da dui shi er 	一大堆事兒	c=1 d=1 t=16546
yi da li mian 	意大利麪	c=3 d=1 t=55374
yi da zao 	一大早	c=2 d=1.81465 t=52807
yi dai 	一代	c=1 d=1 t=26488
yi dai 	一袋	c=1 d=1 t=3044
yi dai zi 	一帶子	c=1 d=1 t=57167
yi dan 	一單	c=1 d=1 t=3670
yi dian 	一點	c=16 d=0.1 t=61538
yi dian dian 	一點點	c=10 d=1.00005 t=54402
yi dian er 	一點兒	c=11 d=1 t=58044
yi dian er ye 	一點兒也	c=1 d=1 t=11417
yi dian shi 	一點是	c=1 d=1 t=28427
yi dian yi dian 	一點一點	c=1 d=1 t=45176
yi ding 	一定	c=7 d=1 t=58892
yi ding hui 	一定會	c=1 d=1 t=29503
yi ding shi 	一定是	c=1 d=1 t=51102
yi ding shi hou 	一定時候	c=1 d=1 t=29501
yi dong 	移動	c=17 d=1.00465 t=58964
yi dong dian yuan 	移動電源	c=1 d=1 t=47857
yi dong duan 	移動端	c=5 d=1 t=53038
yi dong ka 	移動卡	c=1 d=1 t=31443
yi dong ping tai 	移動平臺	c=2 d=0.88858 t=23363
yi dong ping tai shang 	移動平臺上	c=1 d=1 t=23364
yi dong ying pan 	移動硬盤	c=2 d=1 t=57283
yi duan 	一段	c=1 d=0.1 t=60405
yi duan shi jian 	一段時間	c=4 d=1 t=57608
yi dun 	一頓	c=3 d=1 t=57128
yi duo 	一朵	c=1 d=1 t=32423
yi fa 	一發	c=6 d=1 t=61358
yi fan 	一番	c=2 d=1 t=54896
yi fen 	一份	c=12 d=1 t=48533
yi fen 	一分	c=2 d=1 t=48534
yi fen qian 	一分錢	c=1 d=1 t=59721
yi fen zhong 	一分鐘	c=0 d=0.1 t=45869
yi feng 	一封	c=0 d=0.1 t=39714
yi fu 	一副	c=3 d=1.54881 t=55312
yi fu 	衣服	c=8 d=1.95019 t=56433
yi fu shang 	衣服上	c=1 d=1 t=44632
yi gan 	乙肝	c=1 d=1 t=17365
yi gao 	一搞	c=0 d=0.1 t=14242
yi ge 	一個	c=129 d=1.87372 t=62175
yi ge 	一格	c=1 d=1 t=7452
yi ge huang yan 	一個謊言	c=1 d=1 t=14617
yi ge ji du 	一個季度	c=1 d=1 t=25706
yi ge ren 	一個人	c=11 d=1.00625 t=50992
yi ge xiang su dian 	一個像素點	c=1 d=1 t=6202
yi ge yi ge 	一個一個	c=1 d=1 t=34605
yi ge yue 	一個月	c=19 d=1.0001 t=62150
yi gen 	一根	c=3 d=1 t=60859
yi gong 	一共	c=2 d=0.1 t=40434
yi gong hua le 	一共花了	c=1 d=1 t=40435
yi guo 	一鍋	c=1 d=1 t=27558
yi hang 	一行	c=0 d=0.1 t=534
yi he 	一盒	c=2 d=1.97045 t=48914
yi hou 	以後	c=51 d=1.01304 t=61862
yi hou hui 	以後會	c=1 d=1 t=30050
yi hui 	一回	c=2 d=1 t=36839
yi hui 	一會	c=0 d=0.1 t=6048
yi hui 	意會	c=1 d=1 t=15783
yi hui er 	一會兒	c=50 d=1 t=60314
yi hui er hui er 	一會兒會兒	c=2 d=1 t=51209
yi hui er qu 	一會兒去	c=1 d=1 t=31485
yi hui re 	一會熱	c=1 d=1 t=6049
yi hun 	已婚	c=1 d=1 t=8395
yi ji 	一擊	c=1 d=1 t=44894
yi ji 	以及	c=28 d=1 t=58485
yi jia 	一加	c=36 d=3.81617 t=61928
yi jia 	一家	c=2 d=1 t=15955
yi jia 	宜家	c=1 d=1 t=62083
yi jian 	一件	c=2 d=1 t=42963
yi jian 	一鍵	c=1 d=1 t=57770
yi jian 	一間	c=1 d=1 t=42759
yi jian 	意見	c=2 d=1 t=55293
yi jian shi qing 	一件事情	c=0 d=0.1 t=14088
yi jiao 	一覺	c=2 d=1 t=29972
yi jiao 	移交	c=2 d=1 t=36975
yi jiao fu 	已交付	c=1 d=1 t=30061
yi jie ke 	一節課	c=1 d=1 t=7499
yi jin 	一斤	c=1 d=1 t=48589
yi jing 	已經	c=24 d=1 t=60530
yi jing shi 	已經是	c=1 d=1 t=20638
yi ju 	一句	c=2 d=1.00307 t=16073
yi ka tong 	一卡通	c=1 d=1 t=52364
yi kai shi 	一開始	c=1 d=0.1 t=57458
yi kai shi jiu 	一開始就	c=1 d=1 t=57459
yi ke 	一顆	c=2 d=1 t=27555
yi ke 	壹刻	c=1 d=1 t=5335
yi ke pin yan 	壹刻品燕	c=1 d=1 t=5236
yi kou 	一口	c=3 d=1.1 t=44382
yi kou chi 	一口吃	c=1 d=1 t=44383
yi kuai er 	一塊兒	c=0 d=0.1 t=14097
yi kuan 	一款	c=1 d=1 t=14256
yi lai 	依賴	c=10 d=1 t=53050
yi lai bao 	依賴包	c=1 d=1 t=33439
yi lan 	一欄	c=1 d=1 t=47725
yi lei 	一類	c=1 d=1 t=6014
yi lian 	一臉	c=1 d=1 t=60431
yi lian jie 	已連接	c=1 d=1 t=13020
yi liang 	一兩	c=1 d=1 t=48826
yi liang 	一輛	c=2 d=1 t=50567
yi liao 	醫療	c=1 d=1 t=56449
yi liao bao xian 	醫療保險	c=2 d=1 t=30675
yi liu 	一流	c=1 d=1 t=26592
yi lou 	一樓	c=1 d=1 t=60937
yi lu shang 	一路上	c=1 d=1 t=45342
yi mao 	一毛	c=2 d=1 t=49010
yi men 	一門	c=2 d=1 t=59533
yi mian 	意麪	c=2 d=1 t=14464
yi miao 	疫苗	c=2 d=1 t=32356
yi min 	移民	c=3 d=1 t=30140
yi ming 	一名	c=3 d=1 t=33341
yi nian 	一年	c=28 d=1.0561 t=60850
yi nian duo 	一年多	c=1 d=1 t=34931
yi nian shi jian 	一年時間	c=1 d=1 t=50933
yi pi 	一匹	c=2 d=1 t=38549
yi pi 	一批	c=1 d=1 t=25053
yi pian 	一篇	c=1 d=1 t=40483
yi ping mi 	一平米	c=1 d=1 t=60210
yi qi 	一起	c=36 d=1.00028 t=61004
yi qi 	義氣	c=0 d=0.1 t=41228
yi qi chi 	一起吃	c=1 d=1 t=52035
yi qi fa 	一起發	c=1 d=1 t=58189
yi qi qu 	一起去	c=2 d=1.00003 t=62429
yi qi shang ban 	一起上班	c=3 d=1 t=48217
yi qi xie 	一起寫	c=1 d=1 t=39939
yi qi xie 	義氣寫	c=2 d=1.65705 t=41313
yi qian 	以前	c=21 d=1.00001 t=62508
yi qian la 	以前拉	c=1 d=1 t=20162
yi qian ye 	以前也	c=1 d=1 t=31968
yi qie 	一切	c=1 d=1 t=3928
yi quan 	一圈	c=2 d=1 t=51950
yi quan 	一拳	c=3 d=1.00001 t=4791
yi qun 	一羣	c=1 d=1 t=37219
yi qun ren 	一羣人	c=1 d=1 t=62492
yi ren 	一人	c=1 d=1 t=48000
yi ren xin 	一人心	c=1 d=1 t=1417
yi shang 	一上	c=0 d=0.1 t=31290
yi shang 	以上	c=1 d=1 t=31257
yi shang wu 	一上午	c=3 d=1.85642 t=45992
yi sheng 	醫生	c=1 d=1 t=14029
yi shi 	一時	c=4 d=1 t=58140
yi shi 	意識	c=1 d=1 t=209
yi shi ban hui er 	一時半會兒	c=3 d=1.94178 t=26898
yi shi yi ting 	一室一廳	c=4 d=1 t=62151
yi shu 	藝術	c=2 d=1 t=27077
yi shu tuan 	藝術團	c=1 d=1 t=41821
yi shuang 	一雙	c=2 d=1.00525 t=48001
yi shuo 	一說	c=0 d=0.1 t=3108
yi si 	意思	c=19 d=1 t=58602
yi si jiu shi 	意思就是	c=1 d=1 t=23248
yi si le 	意思了	c=2 d=1 t=35608
yi si shi 	意思是	c=6 d=1 t=42597
yi tai 	一臺	c=14 d=1 t=61890
yi tai 	以太	c=2 d=1 t=21028
yi tang 	一趟	c=8 d=1.08804 t=29760
yi tao 	一套	c=6 d=1 t=45688
yi ti 	一體	c=0 d=0.1 t=23027
yi ti a 	一體啊	c=1 d=1 t=23028
yi tian 	一天	c=25 d=1.00001 t=51343
yi tian ba 	一天吧	c=1 d=1 t=34413
yi tian ban 	一天半	c=1 d=1 t=1803
yi tian dang zhong 	一天當中	c=1 d=1 t=13490
yi tian de 	一天的	c=1 d=1 t=28702
yi tian shi jian 	一天時間	c=1 d=1 t=28627
yi tian tian 	一天天	c=1 d=1 t=51153
yi tiao 	一條	c=1 d=1 t=25547
yi tiao 	一跳	c=4 d=1 t=31226
yi tiao jie 	一條街	c=1 d=1 t=62056
yi tiao xian 	一條線	c=1 d=1 t=16642
yi tiao xian lu 	一條線路	c=1 d=1 t=2179
yi ting 	一廳	c=1 d=1 t=28102
yi ting 	一聽	c=1 d=1 t=28101
yi tong 	一通	c=1 d=1 t=44302
yi tou 	一頭	c=1 d=1 t=58033
yi wai 	以外	c=1 d=1 t=51184
yi wai 	意外	c=1 d=1 t=51183
yi wan 	一晚	c=0 d=0.1 t=14204
yi wan 	一碗	c=1 d=1 t=15977
yi wan cheng 	已完成	c=1 d=1 t=30065
yi wan shang 	一晚上	c=1 d=1 t=14205
yi wei 	一位	c=1 d=1 t=15122
yi wei 	以爲	c=16 d=1.0035 t=62516
yi wen 	疑問	c=1 d=1 t=25107
yi xia 	一下	c=148 d=1.17254 t=62372
yi xia 	以下	c=3 d=1 t=40236
yi xia ba 	一下吧	c=0 d=0.1 t=11762
yi xia wa 	一下哇	c=1 d=1 t=40631
yi xia wu 	一下午	c=2 d=1 t=39200
yi xia xia 	一下下	c=1 d=1 t=15029
yi xia zi 	一下子	c=4 d=1 t=56877
yi xiang 	一箱	c=1 d=1 t=3640
yi xiang 	一項	c=1 d=1 t=33680
yi xiang 	意向	c=5 d=3.86097 t=50814
yi xiao 	一小	c=1 d=1 t=60228
yi xiao shi 	一小時	c=1 d=1 t=38698
yi xiao wan 	一小碗	c=1 d=1 t=51464
yi xie 	一些	c=20 d=0.1 t=59259
yi xie ren 	一些人	c=1 d=1 t=24030
yi xing qi 	一星期	c=1 d=1 t=45256
yi xue 	一學	c=0 d=0.1 t=18895
yi xue 	醫學	c=2 d=1 t=45917
yi yan 	一眼	c=2 d=1 t=61343
yi yang 	一樣	c=20 d=1 t=62361
yi yang de 	一樣的	c=2 d=1 t=8218
yi yang xing hao 	一樣型號	c=1 d=1 t=15256
yi yi 	意義	c=1 d=0.1 t=24783
yi yi de 	意義的	c=1 d=1 t=24784
yi you 	已有	c=1 d=1 t=7066
yi yuan 	一員	c=1 d=1 t=38491
yi yuan 	醫院	c=11 d=1 t=62112
yi yuan shen me de 	醫院什麼的	c=1 d=1 t=30526
yi zhang 	一張	c=11 d=1.0018 t=48492
yi zhang tu 	一張圖	c=1 d=1 t=21515
yi zhang tu pian 	一張圖片	c=1 d=0.960708 t=19129
yi zhen 	一幀	c=2 d=1 t=59298
yi zhen 	一針	c=1 d=1 t=1703
yi zhen zi 	一陣子	c=2 d=1 t=56669
yi zheng 	一整	c=0 d=0.1 t=26559
yi zheng tai 	一整泰	c=1 d=1 t=26560
yi zheng tian 	一整天	c=1 d=1 t=32291
yi zhi 	一直	c=33 d=1.87825 t=59647
yi zhi 	一隻	c=1 d=1 t=8830
yi zhi 	移植	c=22 d=1 t=52183
yi zhi yi lai 	一直以來	c=2 d=1.00003 t=23856
yi zhi yu 	以至於	c=1 d=1 t=32171
yi zhong 	一種	c=1 d=1 t=42171
yi zhou 	一週	c=4 d=1 t=56819
yi zi 	椅子	c=2 d=1 t=39076
yi zou 	一走	c=0 d=0.1 t=10524
yin 	印	c=3 d=2.95064 t=30410
yin 	尹	c=3 d=1 t=6008
yin 	銀	c=1 d=1 t=25204
yin bao 	銀豹	c=4 d=1.00323 t=43379
yin chuan 	銀川	c=1 d=1 t=10404
yin dao 	引導	c=1 d=1 t=4893
yin guo 	因果	c=1 d=1 t=7313
yin hang 	銀行	c=4 d=1.99036 t=62090
yin hang ka 	銀行卡	c=1 d=1 t=3002
yin hao 	引號	c=3 d=1 t=59813
yin liao 	飲料	c=3 d=1.92774 t=60045
yin qi 	引起	c=2 d=1 t=57650
yin qing 	引擎	c=2 d=1 t=57651
yin si 	隱私	c=4 d=1 t=18912
yin su 	因素	c=2 d=1 t=28754
yin wei 	因爲	c=101 d=3.51192 t=61616
yin xiang 	印象	c=2 d=1 t=62082
yin xiang 	音箱	c=2 d=1 t=43589
yin xiang bi ji 	印象筆記	c=7 d=1.0553 t=41481
yin xiao 	音效	c=2 d=1.98511 t=56630
yin xing 	隱形	c=1 d=1 t=61864
yin yang guai qi 	陰陽怪氣	c=1 d=1 t=417
yin ying 	陰影	c=1 d=1 t=396
yin yong 	飲用	c=1 d=1 t=20762
yin yue 	隱約	c=1 d=1 t=20630
yin yue 	音樂	c=4 d=1 t=56315
yin zhi 	音質	c=1 d=1 t=49755
ying 	潁	c=1 d=1 t=19438
ying 	硬	c=7 d=1 t=57671
ying 	英	c=1 d=1 t=1493
ying 	贏	c=1 d=1 t=18848
ying ai 	硬哎	c=1 d=1 t=43287
ying dang 	應當	c=2 d=1.11765 t=33656
ying dui 	應對	c=1 d=1 t=57106
ying gai 	應該	c=100 d=1.01133 t=62432
ying gai bu hui 	應該不回	c=1 d=1 t=10194
ying gai bu shi 	應該不是	c=1 d=1 t=19011
ying gai de 	應該的	c=5 d=1 t=52161
ying gai jiu 	應該就	c=1 d=1 t=50338
ying gai mei shi er 	應該沒事兒	c=1 d=1 t=17657
ying gai shi 	應該是	c=42 d=1.25214 t=60812
ying gai shi yao 	應該是要	c=1 d=1 t=1797
ying gai you 	應該有	c=1 d=1 t=33445
ying guang ji 	螢光劑	c=2 d=1.97531 t=38909
ying he 	硬核	c=1 d=1 t=61133
ying hua 	櫻花	c=2 d=1.21981 t=54903
ying ji 	應急	c=0 d=0.1 t=12763
ying jia 	贏家	c=1 d=1 t=7127
ying jian 	硬件	c=14 d=1 t=54874
ying jie sheng 	應屆生	c=1 d=1 t=49907
ying le 	贏了	c=1 d=1 t=27192
ying li 	盈利	c=2 d=1.99005 t=8050
ying pan 	硬盤	c=19 d=1.06298 t=57900
ying pan da xiao 	硬盤大小	c=1 d=1 t=41410
ying pan ge shi 	硬盤格式	c=1 d=1 t=391
ying pan he 	硬盤盒	c=4 d=1.03439 t=58155
ying rang 	硬讓	c=1 d=1 t=52605
ying shang 	硬傷	c=1 d=1 t=60792
ying she 	映射	c=1 d=1 t=48742
ying sheng sheng 	硬生生	c=1 d=1 t=39665
ying shi 	影視	c=2 d=1 t=26484
ying su 	罌粟	c=1 d=1 t=28753
ying tao 	櫻桃	c=1 d=1 t=26081
ying tao xiao wan zi 	櫻桃小丸子	c=1 d=1 t=18417
ying wei 	應爲	c=1 d=1 t=1791
ying wen 	英文	c=13 d=1 t=61118
ying wen ming 	英文名	c=1 d=1 t=17937
ying xiang 	影響	c=7 d=1 t=47231
ying yang 	營養	c=1 d=1 t=5359
ying yong 	應用	c=17 d=1 t=61681
ying yu 	英語	c=12 d=1 t=50622
ying yue 	映月	c=1 d=1 t=11066
ying zao 	營造	c=0 d=0.1 t=5336
yo 	喲	c=5 d=1 t=20342
yong 	用	c=228 d=2.59545 t=62462
yong bu dao 	用不到	c=3 d=1 t=56659
yong bu guan 	用不慣	c=1 d=1 t=21651
yong bu yong 	用不用	c=3 d=1.86936 t=44486
yong dao 	用到	c=1 d=1 t=46310
yong dao shen me 	用到什麼	c=1 d=1 t=19236
yong de 	用的	c=8 d=1.00035 t=60842
yong de shi 	用的是	c=1 d=1 t=56550
yong dian 	用電	c=2 d=1 t=12336
yong fa 	用法	c=2 d=1 t=21789
yong guo 	用過	c=7 d=1 t=56735
yong he gong 	雍和宮	c=5 d=1.97045 t=40635
yong hu 	用戶	c=47 d=1.00019 t=58446
yong hu hua xiang 	用戶畫像	c=1 d=1 t=3231
yong hu mi 	用戶咪	c=1 d=1 t=45369
yong hu ming 	用戶名	c=9 d=1.233 t=47207
yong hu ming mi ma 	用戶名密碼	c=1 d=1 t=46916
yong hu zu 	用戶組	c=2 d=1.95123 t=44648
yong lai 	用來	c=6 d=1 t=55925
yong lai ce shi 	用來測試	c=1 d=1 t=39091
yong le 	永樂	c=8 d=1 t=61351
yong le ge 	用了個	c=1 d=1 t=12352
yong na ge 	用那個	c=2 d=1.9802 t=6765
yong ni 	用你	c=1 d=1 t=14951
yong qi lai 	用起來	c=0 d=0.1 t=8722
yong qian 	用錢	c=1 d=1 t=3303
yong sha 	用啥	c=1 d=1 t=15578
yong shang 	用上	c=1 d=1 t=59215
yong shen me 	用什麼	c=1 d=1 t=25017
yong tu 	用途	c=2 d=1 t=55938
yong wan 	用完	c=0 d=0.1 t=2095
yong wan le 	用完了	c=2 d=1 t=38405
yong xin 	用心	c=2 d=1 t=51384
yong yu 	用於	c=6 d=1.72253 t=32820
yong zai 	用在	c=1 d=1 t=45707
yong zhe ge 	用這個	c=4 d=1 t=55126
yong zhong 	臃腫	c=1 d=1 t=2378
yong zuo 	用作	c=1 d=1 t=57747
you 	優	c=1 d=1 t=61210
you 	又	c=26 d=1.02525 t=60834
you 	友	c=2 d=1 t=43261
you 	右	c=1 d=1 t=59520
you 	有	c=343 d=1.35826 t=62391
you 	油	c=4 d=2.04772 t=32287
you 	由	c=10 d=1.84789 t=33372
you 	郵	c=2 d=1.87372 t=31219
you ban fa 	有辦法	c=1 d=1 t=12446
you bian 	右邊	c=1 d=1 t=14129
you bian 	郵編	c=1 d=1 t=40331
you bing 	有病	c=0 d=0.1 t=706
you bing jia 	有病假	c=1 d=1 t=707
you bu shi 	又不是	c=6 d=1.00001 t=59206
you bu shi shuo 	又不是說	c=1 d=1 t=35595
you bu zhi dao 	有不知道	c=1 d=1 t=30102
you ce shi 	有測試	c=1 d=1 t=40793
you chi 	有吃	c=0 d=0.1 t=47551
you chi de 	有吃的	c=1 d=1 t=47552
you da 	優達	c=1 d=1 t=496
you dao 	有道	c=1 d=1 t=29030
you de 	有的	c=1 d=1 t=28916
you de hua 	有的話	c=2 d=1 t=27906
you de shi hou 	有的時候	c=3 d=1.9802 t=36129
you dian 	優點	c=1 d=1 t=27073
you dian er 	有點兒	c=59 d=1.00017 t=62525
you dian er mang 	有點兒忙	c=1 d=1 t=25064
you dian er shi er 	有點兒事兒	c=1 d=1 t=56039
you dian er yuan 	有點兒遠	c=1 d=1 t=34939
you duo 	有多	c=1 d=1 t=32615
you duo da 	有多大	c=1 d=1 t=7706
you duo shao 	有多少	c=1 d=0.1 t=42528
you duo shao ya 	有多少呀	c=1 d=1 t=20472
you er yuan 	幼兒園	c=1 d=1 t=11119
you fan ju 	有飯局	c=1 d=1 t=23647
you ge 	有個	c=13 d=0.881611 t=60717
you gong si 	有公司	c=1 d=1 t=9098
you guan 	有關	c=2 d=1.86502 t=5692
you guan xi 	有關係	c=3 d=1 t=61389
you guan xi ma 	有關係嗎	c=1 d=1 t=35941
you hao 	友好	c=1 d=0.1 t=46802
you hao chu 	有好處	c=1 d=1 t=6815
you he shi 	有合適	c=1 d=1 t=34879
you hen duo 	有很多	c=1 d=1 t=15870
you hua 	優化	c=21 d=1.8133 t=52223
you hua mo xing 	優化模型	c=1 d=1 t=10977
you hua qi 	有花旗	c=1 d=1 t=24732
you hui 	優惠	c=3 d=1 t=58741
you hui 	又會	c=1 d=1 t=43820
you hui quan 	優惠券	c=9 d=1.00781 t=37200
you huo 	有貨	c=2 d=1 t=30094
you huo 	誘惑	c=1 d=1 t=30095
you ji 	郵寄	c=1 d=1 t=19340
you ji hui 	有機會	c=1 d=1 t=36209
you jian 	右鍵	c=3 d=1.0076 t=12528
you jian 	郵件	c=29 d=1.1134 t=62397
you jian li mian 	郵件裏面	c=2 d=1 t=20473
you jian xia mian 	郵件下面	c=1 d=1 t=29356
you ju 	有句	c=1 d=1 t=8871
you ke neng 	有可能	c=1 d=1 t=2368
you keng 	有坑	c=1 d=1 t=45807
you kong 	有空	c=5 d=1 t=57250
you kong le 	有空了	c=1 d=1 t=50613
you ku 	優酷	c=1 d=1 t=55032
you le 	有了	c=14 d=1 t=61585
you le yi zhang 	有了一張	c=1 d=1 t=942
you le zhe ge 	有了這個	c=1 d=1 t=16914
you li 	有利	c=1 d=1 t=20994
you ling hun 	有靈魂	c=1 d=1 t=51396
you lo 	有咯	c=1 d=1 t=4753
you mei you 	有沒有	c=68 d=1.49762 t=62329
you mei you lao si ji 	有沒有老司機	c=1 d=1 t=10352
you ni 	有你	c=1 d=1 t=1836
you ni 	由你	c=2 d=1.99005 t=59450
you qi shi 	尤其是	c=2 d=1.01364 t=24326
you qian 	有錢	c=5 d=0.100006 t=59716
you qian tu 	有前途	c=2 d=1.99501 t=18423
you qian you qian 	有錢有錢	c=1 d=1 t=40537
you qing jia 	友情價	c=1 d=1 t=61509
you qu 	有趣	c=1 d=1 t=362
you ren 	有人	c=13 d=1 t=49277
you ren shuo 	有人說	c=1 d=1 t=1618
you sha 	有啥	c=3 d=1 t=47522
you shang jiao 	右上角	c=1 d=1 t=36140
you shen me 	有什麼	c=9 d=1 t=53153
you shen me ji hua 	有什麼計劃	c=1 d=1 t=10306
you shen me shi er 	有什麼事兒	c=2 d=1 t=29209
you shen me yong 	有什麼用	c=1 d=1 t=35068
you shi 	又是	c=9 d=1 t=59692
you shi er 	有事兒	c=4 d=1.84366 t=50880
you shi er le 	有事兒了	c=1 d=1 t=36088
you shi hou 	有時候	c=1 d=1 t=59815
you shi jian 	有時間	c=2 d=1 t=50618
you shui 	有水	c=1 d=1 t=11894
you tai 	猶太	c=1 d=1 t=31558
you tiao 	油條	c=1 d=1 t=11962
you wen hua 	有文化	c=1 d=1 t=17109
you wen ti 	有問題	c=7 d=1 t=61422
you wo de 	有我的	c=1 d=1 t=43503
you wu 	有無	c=14 d=1.00001 t=51056
you wu 	有誤	c=1 d=1 t=10878
you xi 	有戲	c=1 d=1 t=53785
you xi 	遊戲	c=8 d=1.09256 t=51314
you xian 	優先	c=3 d=1 t=58775
you xian 	有線	c=1 d=1 t=34666
you xian 	有限	c=2 d=1 t=58776
you xian ji 	優先級	c=1 d=1 t=50949
you xiang 	郵箱	c=19 d=1.90937 t=50308
you xiao 	有效	c=2 d=1 t=26530
you xie 	有些	c=2 d=1.0802 t=35706
you xie mang 	有些忙	c=1 d=1 t=35707
you xiu 	優秀	c=1 d=1 t=45364
you xu yao 	有需要	c=2 d=0.1 t=49573
you xu yao de 	有需要的	c=1 d=1 t=49574
you ya 	優雅	c=1 d=1 t=9969
you yan 	油煙	c=1 d=1 t=20794
you yao 	又要	c=3 d=1 t=43114
you yao qiu ma 	又要秋麻	c=1 d=1 t=10050
you yi dian 	有一點	c=2 d=1 t=59271
you yi dian dian 	有一點點	c=1 d=1 t=20996
you yi ge 	有一個	c=11 d=1 t=61247
you yi ku 	優衣庫	c=6 d=1 t=58398
you yi si 	有意思	c=2 d=1 t=23609
you yi tian 	有一天	c=2 d=1 t=44122
you yong 	有用	c=3 d=1 t=55560
you yong 	游泳	c=1 d=1.01764 t=55559
you yong ma 	有用嗎	c=1 d=1 t=9865
you you 	又有	c=2 d=1.99005 t=39417
you you 	油油	c=1 d=1 t=32299
you yu 	由於	c=1 d=1 t=33202
you zhe ge 	有這個	c=1 d=1 t=26872
you zhong 	有種	c=1 d=1 t=12687
yu 	宇	c=1 d=1 t=50645
yu 	於	c=3 d=1 t=43772
yu 	欲	c=1 d=1 t=40803
yu 	玉	c=1 d=1 t=40804
yu 	育	c=3 d=2.96536 t=36518
yu 	與	c=23 d=1.58567 t=61323
yu 	遇	c=1 d=1 t=9736
yu 	雨	c=1 d=1 t=26757
yu 	魚	c=5 d=1 t=61939
yu bei 	預備	c=3 d=1 t=35146
yu ce 	預測	c=9 d=1.09852 t=51053
yu ce jie guo 	預測結果	c=1 d=1 t=51051
yu ce suan fa 	預測算法	c=1 d=1 t=3391
yu chu li 	預處理	c=2 d=1 t=47806
yu dao 	遇到	c=19 d=1 t=61307
yu dao de 	遇到的	c=1 d=1 t=33733
yu dao guo 	遇到鍋	c=1 d=1 t=22452
yu de 	欲得	c=0 d=0.1 t=38560
yu de fu 	欲得府	c=1 d=1 t=38561
yu ding 	預訂	c=6 d=3.21716 t=57403
yu e 	餘額	c=1 d=1 t=37034
yu fa 	語法	c=4 d=1.86071 t=61085
yu hen 	雨痕	c=1 d=1 t=7830
yu ji 	預計	c=4 d=2.43284 t=38006
yu jia 	瑜伽	c=0 d=0.1 t=55210
yu jia jue shi 	瑜伽爵士	c=1 d=1 t=55211
yu jing 	預警	c=1 d=1 t=17701
yu ju 	語句	c=0 d=0.1 t=2974
yu ju liu 	語句流	c=1 d=1 t=2975
yu kuai 	愉快	c=4 d=1 t=40971
yu lan 	預覽	c=2 d=1 t=59146
yu liao 	預料	c=1 d=1 t=33214
yu liao ku 	語料庫	c=1 d=1 t=12292
yu lin 	榆林	c=1 d=1 t=2140
yu mi bing 	玉米餅	c=2 d=1.97531 t=41942
yu ming 	域名	c=19 d=1.91393 t=62103
yu na li 	與哪裏	c=1 d=1 t=46957
yu ni 	與你	c=0 d=0.1 t=45410
yu ni xiu nan gan 	與你羞赧感	c=1 d=1 t=45411
yu qi 	語氣	c=1 d=1 t=46033
yu qi 	預期	c=1 d=1 t=33532
yu quan 	羽泉	c=1 d=1 t=22284
yu san 	雨傘	c=1 d=1 t=667
yu suan 	預算	c=2 d=1.00007 t=22040
yu tou 	魚頭	c=0 d=0.1 t=27651
yu xiang rou si 	魚香肉絲	c=3 d=1.00626 t=50888
yu xuan 	宇軒	c=1 d=1 t=4759
yu yan 	語言	c=10 d=1 t=59534
yu yan 	雨燕	c=1 d=1 t=38958
yu yan ma 	語言嗎	c=1 d=1 t=17585
yu yi 	語義	c=2 d=1.00622 t=12288
yu yin 	語音	c=4 d=1.99005 t=11270
yu yue 	預約	c=2 d=1 t=48123
yuan 	元	c=11 d=0.1 t=59708
yuan 	園	c=2 d=1.17333 t=27320
yuan 	圓	c=2 d=1 t=31188
yuan 	源	c=2 d=1 t=62100
yuan 	猿	c=1 d=1 t=32999
yuan 	苑	c=0 d=0.194176 t=27323
yuan 	遠	c=8 d=1.00005 t=60657
yuan 	院	c=1 d=1 t=41543
yuan 	願	c=1 d=1 t=1415
yuan ben 	原本	c=3 d=1 t=41944
yuan cheng 	遠程	c=7 d=1.33622 t=55977
yuan dan 	元旦	c=1 d=1 t=51722
yuan fen 	緣分	c=1 d=1 t=53819
yuan gong 	員工	c=5 d=1 t=48886
yuan gong jia 	員工價	c=2 d=1 t=48891
yuan gong shuo 	員工說	c=1 d=1 t=45025
yuan jiao 	圓角	c=1 d=1.09753 t=16651
yuan lai 	原來	c=3 d=1 t=59680
yuan lai de 	原來的	c=3 d=1 t=59705
yuan le 	遠了	c=1 d=1 t=35561
yuan li 	原理	c=1 d=1 t=46958
yuan liang 	原諒	c=0 d=0.1 t=12361
yuan liang ta 	原諒它	c=1 d=1 t=12362
